Account,date,daily_pnl,trade_count,avg_trade_size,sentiment_value,sentiment_class,win_rate,buy_sell_ratio
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,8,1124.9512,38.0,Fear,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,4,494.38,29.0,Fear,1.0,inf
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,85,414.2779,32.0,Fear,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,6,1166.0616,39.0,Fear,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0.0,10,999.83203,47.0,Neutral,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,18,527.75555,72.0,Greed,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,168.6988,20,441.69904,63.0,Greed,0.65,1.8571428571428572
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0.0,7,535.67426,60.0,Greed,0.0,0.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,43.90306,7,1815.0586,65.0,Greed,0.5714285714285714,1.3333333333333333
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0.0,98,18481.633,87.0,Extreme Greed,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327546.0,104,14265.865,73.0,Greed,1.0,inf
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0.0,141,11569.857,73.0,Greed,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,122050.87,48,31443.71,70.0,Greed,1.0,inf
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0.0,77,1457.8809,16.0,Extreme Fear,0.0,0.3275862068965517
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0.0,15,2119.8667,28.0,Fear,0.0,2.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0.0,90,1365.6884,27.0,Fear,0.0,4.625
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0.0,77,2481.8179,24.0,Extreme Fear,0.0,0.925
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33980.0,355,8095.5527,18.0,Extreme Fear,0.8788732394366198,0.13782051282051283
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0.0,8,12530.401,39.0,Fear,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0.0,3,51734.105,25.0,Fear,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,53,4603.774,29.0,Fear,0.0,inf
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.27,65,8851.194,33.0,Fear,0.7692307692307693,0.3
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,39,1287.7069,32.0,Fear,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,38,1333.6475,37.0,Fear,0.0,inf
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,0.0,79,1341.7722,47.0,Neutral,0.0,inf
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.451,167,1633.4878,72.0,Greed,0.2155688622754491,0.8764044943820225
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3500.0,111,878.37805,63.0,Greed,0.0,0.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2650.0,22,2502.2712,60.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0.0,4,7075.4424,54.0,Neutral,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0.0,1,6113.57,54.0,Neutral,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0.0,3,917.67334,59.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0.0,5,6654.3022,50.0,Neutral,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0.0,46,567.49396,61.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0.0,4,7299.8027,64.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0.0,96,389.46823,61.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8692.0,5,4659.2,72.0,Greed,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-26,42471.992,6,14778.144,,,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.58527,1,573.59,78.0,Extreme Greed,1.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,17,1397.3854,83.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,30,2951.88,76.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,43,2042.2542,83.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,8,2812.5,80.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,41,1561.8184,83.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,14,3150.0063,87.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,31,3206.4514,81.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,1,24880.0,75.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,28,4121.143,74.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,35,3422.0647,70.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,1,28677.0,73.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,6,9450.001,74.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,34,2406.463,72.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,14,5006.27,73.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,15,2392.2393,65.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,3,8894.193,70.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,6,6065.75,74.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,1,2128.95,73.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,8,2863.6875,72.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,25,2910.8484,76.0,Extreme Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1,38563.98,69.0,Greed,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,2,2258.9,75.0,Extreme Greed,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,14,3981.5715,75.0,Extreme Greed,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.94998,55,1671.9962,73.0,Greed,0.2909090909090909,0.41025641025641024
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,1,11300.0,71.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,70,1620.2649,72.0,Greed,0.5428571428571428,1.1875
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,37,837.15027,60.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,1,15000.0,72.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,54,772.9157,44.0,Fear,0.0,0.8620689655172413
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,24,2206.1223,43.0,Fear,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,5,3058.91,48.0,Neutral,0.0,0.25
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,7,1628.5714,50.0,Neutral,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,6,1650.0,54.0,Neutral,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,9,701.22107,47.0,Neutral,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,18,374.33,55.0,Greed,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,14,1038.095,49.0,Neutral,0.0,13.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.72,137,1940.0336,25.0,Fear,0.9927007299270073,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1,23710.0,21.0,Extreme Fear,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.766,13,2059.1938,10.0,Extreme Fear,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,3,7567.5703,16.0,Extreme Fear,0.6666666666666666,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,14,791.35785,20.0,Extreme Fear,0.0,2.5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,25,1366.0405,26.0,Fear,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.428,16,3784.5093,33.0,Fear,0.625,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.3,155,3030.0762,15.0,Extreme Fear,0.4967741935483871,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,10,496.50098,34.0,Fear,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,7,480.2857,28.0,Fear,0.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,21,232.8805,27.0,Fear,0.0,9.5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,35,678.87115,20.0,Extreme Fear,0.0,0.20689655172413793
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,1,5925.5,46.0,Neutral,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,12,1581.1592,43.0,Fear,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698,5,2040.0,45.0,Neutral,0.0,0.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,3,2675.8333,31.0,Fear,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,6,1444.0668,38.0,Fear,1.0,inf
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.8,44,825.0,29.0,Fear,1.0,2.3846153846153846
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,55,1135.2727,37.0,Fear,0.8545454545454545,5.875
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,17,1703.0883,39.0,Fear,0.4117647058823529,0.7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.204,9,169.64557,51.0,Neutral,0.1111111111111111,0.8
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.2488,48,1125.4705,55.0,Greed,0.2916666666666667,1.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,2,4627.9,49.0,Neutral,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,2,1034.4299,55.0,Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3032,88,2478.8489,74.0,Greed,0.8977272727272727,0.4426229508196721
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.7073,52,1469.9592,72.0,Greed,0.9423076923076923,16.333333333333332
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.7686,170,2730.258,72.0,Greed,0.8588235294117647,1.6153846153846154
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.0123,64,3161.8623,76.0,Extreme Greed,0.84375,0.6410256410256411
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.62482,97,1619.0533,72.0,Greed,0.6288659793814433,0.6440677966101694
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.8276,95,2488.1484,75.0,Extreme Greed,0.8,0.6666666666666666
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.3135,35,3363.1262,72.0,Greed,0.7714285714285715,0.5909090909090909
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7986,21,4668.6626,78.0,Extreme Greed,0.7142857142857143,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1052,86,4279.456,74.0,Greed,0.46511627906976744,0.6226415094339622
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.553,143,776.966,76.0,Extreme Greed,0.958041958041958,10.916666666666666
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,5,896.026,74.0,Greed,0.0,0.6666666666666666
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.847,37,5180.7344,72.0,Greed,0.918918918918919,2.7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.1306,55,3759.745,79.0,Extreme Greed,0.34545454545454546,1.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.7473,45,3802.3806,82.0,Extreme Greed,0.8666666666666667,2.2142857142857144
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192,109,3402.1985,80.0,Extreme Greed,0.8899082568807339,1.2244897959183674
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241,137,3452.3699,80.0,Extreme Greed,0.9343065693430657,0.37
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.7152,24,2510.5745,80.0,Extreme Greed,0.875,7.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086,79,4946.148,83.0,Extreme Greed,0.6835443037974683,0.8372093023255814
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771,287,5485.0874,82.0,Extreme Greed,0.8815331010452961,1.2777777777777777
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.025,180,4676.724,90.0,Extreme Greed,0.9055555555555556,0.44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825,82,3990.4639,75.0,Extreme Greed,0.8780487804878049,1.4848484848484849
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886,67,2740.0474,81.0,Extreme Greed,0.8805970149253731,0.3958333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.502,117,5625.4595,84.0,Extreme Greed,0.8290598290598291,2.4411764705882355
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,42,5237.4727,79.0,Extreme Greed,0.6904761904761905,9.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.1794,42,4202.844,82.0,Extreme Greed,0.9285714285714286,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,8,12880.106,81.0,Extreme Greed,0.875,0.14285714285714285
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.3853,17,11756.877,88.0,Extreme Greed,0.8823529411764706,0.13333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2544,35,7132.7075,83.0,Extreme Greed,0.9142857142857143,0.5909090909090909
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.610886,7,705.8558,79.0,Extreme Greed,0.8571428571428571,6.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6383,6,8540.284,77.0,Extreme Greed,0.8333333333333334,0.2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.7995,10,18098.89,79.0,Extreme Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.1477,59,2446.821,74.0,Greed,0.9491525423728814,0.6388888888888888
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.1821,23,4256.8774,78.0,Extreme Greed,0.9565217391304348,22.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.0184,19,4873.2744,74.0,Greed,0.7894736842105263,3.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,111,1572.7823,81.0,Extreme Greed,0.9819819819819819,0.01834862385321101
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,11,1163.5172,83.0,Extreme Greed,0.0,1.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85101,10,1530.983,80.0,Extreme Greed,0.9,9.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.5752,45,2246.754,75.0,Extreme Greed,0.9777777777777777,0.022727272727272728
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.1223,48,4260.0215,79.0,Extreme Greed,0.8333333333333334,0.17073170731707318
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,2,3443.955,71.0,Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.434,82,3723.1116,79.0,Extreme Greed,0.9146341463414634,0.09333333333333334
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4268,2,24387.135,76.0,Extreme Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.7986,93,2815.6118,79.0,Extreme Greed,0.7634408602150538,0.08139534883720931
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.4517,71,4651.022,72.0,Greed,0.8591549295774648,0.6511627906976745
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97293,43,1637.1217,72.0,Greed,0.6976744186046512,1.15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.0886,38,6344.6646,74.0,Greed,0.9210526315789473,0.6521739130434783
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.7021,46,3952.5237,65.0,Greed,0.9347826086956522,2.066666666666667
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4685,14,6968.7847,67.0,Greed,0.9285714285714286,13.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,12,3366.3691,71.0,Greed,0.3333333333333333,0.2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844581,7,47.215717,48.0,Neutral,0.14285714285714285,0.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,2,41.15,69.0,Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,1,47.59,68.0,Greed,0.0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.5657599,3,46.460003,64.0,Greed,0.3333333333333333,2.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,1,10.56,76.0,Extreme Greed,0.0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,1,11.97,70.0,Greed,0.0,inf
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,7,16.731428,78.0,Extreme Greed,0.42857142857142855,0.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.568,153,1401.2389,78.0,Extreme Greed,0.9607843137254902,0.35398230088495575
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4028,23,7024.882,74.0,Greed,0.34782608695652173,1.0909090909090908
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897,52,3563.2698,83.0,Extreme Greed,0.07692307692307693,1.2608695652173914
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625,26,4533.1787,76.0,Extreme Greed,0.9615384615384616,0.4444444444444444
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,36,1667.6102,83.0,Extreme Greed,0.027777777777777776,0.44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543,14,469.7357,80.0,Extreme Greed,0.9285714285714286,0.07692307692307693
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,10,5082.0635,83.0,Extreme Greed,0.4,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.2947,67,1978.6263,87.0,Extreme Greed,0.9552238805970149,1.3103448275862069
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193,115,1492.9519,81.0,Extreme Greed,0.9478260869565217,6.666666666666667
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.286,235,2927.3372,75.0,Extreme Greed,0.8723404255319149,0.21761658031088082
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.2734,219,1042.2277,74.0,Greed,0.8995433789954338,11.882352941176471
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.4046,8,1607.2363,73.0,Greed,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.6936,51,1163.6008,70.0,Greed,0.9803921568627451,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9585,53,3870.1448,70.0,Greed,0.9433962264150944,0.4722222222222222
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706,232,2729.2947,78.0,Extreme Greed,0.9525862068965517,16.846153846153847
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.3618,49,4625.7993,70.0,Greed,0.9183673469387755,1.2272727272727273
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7295,50,4342.424,61.0,Greed,0.94,0.06382978723404255
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68063,9,4696.799,63.0,Greed,0.4444444444444444,0.8
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.3816,33,7728.827,77.0,Extreme Greed,0.21212121212121213,2.3
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.342,409,1671.006,76.0,Extreme Greed,0.9657701711491442,0.867579908675799
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.622,35,2301.3918,84.0,Extreme Greed,0.9714285714285714,0.029411764705882353
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.7168,137,1282.6185,75.0,Extreme Greed,0.9416058394160584,0.6309523809523809
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.7158,128,1981.9167,71.0,Greed,0.953125,3.413793103448276
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.3329,37,3275.1992,72.0,Greed,0.918918918918919,0.08823529411764706
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.38108,36,1330.8617,72.0,Greed,0.7777777777777778,0.2857142857142857
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.2573,134,2169.4272,70.0,Greed,0.8208955223880597,0.8611111111111112
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.0996,172,2295.9917,76.0,Extreme Greed,0.6976744186046512,1.15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447,148,4026.3328,68.0,Greed,0.7702702702702703,3.3529411764705883
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.682,351,2940.9377,44.0,Fear,0.7492877492877493,0.398406374501992
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.8156,76,1605.0507,72.0,Greed,0.9736842105263158,0.02702702702702703
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,20,2107.253,54.0,Neutral,0.75,0.3333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.5388,73,4675.597,49.0,Neutral,0.273972602739726,1.2121212121212122
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.4507,58,3997.058,44.0,Fear,0.7068965517241379,0.11538461538461539
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,2,6882.275,44.0,Fear,0.5,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.55676,71,1530.2932,46.0,Neutral,0.9295774647887324,13.2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.6745,58,2647.6506,43.0,Fear,0.603448275862069,0.7058823529411765
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5231,5,7386.992,47.0,Neutral,0.6,0.6666666666666666
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.604,118,2953.0322,46.0,Neutral,0.23728813559322035,0.3563218390804598
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.1233,101,1278.792,50.0,Neutral,0.8316831683168316,4.9411764705882355
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.74072,28,3875.1401,50.0,Neutral,0.6785714285714286,0.47368421052631576
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,5,341.232,54.0,Neutral,0.2,4.0
